date,symbol,price,ratio,to_buy,SMA_10d,SMA_50,other_expense
2021-07-29,KR,37.94,0.2292647436187716,1,40.0,35.0,-5440000.0
2023-08-16,KSS,24.5,0.165686816222787,0,28.0,26.0,-3040000.0
2022-02-07,KR,42.03,0.2338980912044558,1,44.0,41.0,-5710000.0
2023-03-01,KR,41.86,0.2097927936435133,1,44.0,48.0,-5350000.0
2023-04-26,KSS,18.88,0.1308597635097801,1,23.0,30.0,-3040000.0
2023-02-02,KSS,29.22,0.2070781301801304,0,32.0,37.0,-3040000.0
2021-04-01,KR,33.33,0.2040362873401862,1,37.0,33.0,-5440000.0
2022-11-28,KSS,26.39,0.1772294550506869,1,31.0,42.0,-2600000.0
2022-11-15,KSS,27.03,0.1815314156332012,0,29.0,43.0,-2600000.0
2022-12-23,KSS,21.42,0.1413986517779035,1,26.0,40.0,-2600000.0
2023-06-26,KR,45.26,0.2262363582403647,1,46.0,47.0,-5350000.0
2022-06-03,WMT,40.42,0.19953194565206,1,42.0,48.0,-18360000.0
2021-10-21,KR,36.8,0.2200833220048604,1,39.0,37.0,-5440000.0
2022-08-02,KSS,24.25,0.1776709720578397,1,29.0,50.0,-2600000.0
2022-10-21,KSS,24.4,0.1757886070086965,1,28.0,45.0,-2600000.0
2021-10-22,KR,37.67,0.2252914006173678,1,39.0,37.0,-5440000.0
2021-04-28,KR,33.98,0.2080091774970188,1,37.0,34.0,-5440000.0
2023-04-11,KR,46.28,0.2319424246920908,1,49.0,47.0,-5350000.0
2021-07-02,KR,35.75,0.2160336004996302,1,39.0,35.0,-5440000.0
2023-08-29,KSS,23.89,0.1615537628467234,0,27.0,26.0,-3040000.0
2023-01-11,KSS,24.12,0.1592291462975351,1,26.0,39.0,-2600000.0
2023-02-01,KSS,28.47,0.2017902530666372,0,32.0,37.0,-3040000.0
2023-08-28,KSS,23.17,0.1566913471101779,0,27.0,26.0,-3040000.0
2023-09-08,KSS,22.16,0.1470272958337938,1,25.0,26.0,-3040000.0
2023-08-31,KSS,23.94,0.1619184440269643,0,26.0,26.0,-3040000.0
2023-08-31,KR,45.28,0.2249754482051559,1,47.0,47.0,-5350000.0
2023-02-07,KSS,29.63,0.2099955795668029,0,33.0,37.0,-3040000.0
2021-06-30,KR,35.69,0.2156957840873069,1,39.0,35.0,-5440000.0
2021-06-17,KR,36.5,0.220594122175429,1,39.0,35.0,-5440000.0
2021-03-11,KR,32.39,0.1983039743996136,1,34.0,33.0,-5440000.0
2023-02-28,KSS,24.04,0.1704276715659189,1,31.0,35.0,-3040000.0
2023-02-28,KR,41.63,0.208632114287256,1,44.0,48.0,-5350000.0
2022-11-10,KR,45.91,0.2498169528893014,0,47.0,49.0,-5710000.0
2023-07-17,KR,45.15,0.2257028963023917,1,47.0,47.0,-5350000.0
2023-01-11,KSS,24.12,0.1592291462975351,1,26.0,39.0,-2600000.0
2022-07-15,KSS,23.4,0.1844908145937323,1,28.0,51.0,-2600000.0
2022-02-03,KR,42.45,0.2362019900208865,1,45.0,41.0,-5710000.0
2023-03-14,CNC,63.34,0.2413494701377406,1,67.0,82.0,-6650000.0
2022-02-07,KR,42.03,0.2338980912044558,1,44.0,41.0,-5710000.0
2021-08-05,KR,39.01,0.2357395583254087,1,41.0,35.0,-5440000.0
2023-06-02,VLO,105.29,0.221782484706576,1,111.0,121.0,-4570000.0
2023-08-17,KSS,24.42,0.1651397944524257,0,28.0,26.0,-3040000.0
2022-07-19,KR,44.88,0.2456109306030981,1,48.0,48.0,-5710000.0
2022-11-30,KSS,27.04,0.181588020377708,0,32.0,42.0,-2600000.0
2021-03-01,KR,30.49,0.186669081797461,1,33.0,33.0,-5440000.0
2023-07-24,KSS,23.75,0.1605812796994143,0,25.0,26.0,-3040000.0
2022-05-18,WMT,39.49,0.1949461025152159,1,48.0,48.0,-18360000.0
2022-09-15,KSS,24.18,0.174149127772346,1,29.0,47.0,-2600000.0
2023-02-01,KSS,28.47,0.2017902530666372,0,32.0,37.0,-3040000.0
2022-11-18,KSS,26.12,0.1753614984819636,1,30.0,43.0,-2600000.0
2022-08-19,KSS,24.78,0.1814964236093243,1,32.0,49.0,-2600000.0
2022-11-21,KR,46.17,0.2498688790902761,0,48.0,49.0,-5710000.0
2021-06-10,KR,36.14,0.2183983154462709,1,38.0,34.0,-5440000.0
2021-07-13,KR,35.47,0.214344518407825,1,38.0,35.0,-5440000.0
2022-07-22,KR,43.88,0.2401067533070318,1,47.0,48.0,-5710000.0
2023-07-31,KSS,25.57,0.1729196596308984,0,27.0,26.0,-3040000.0
2022-07-06,KSS,22.69,0.1788704780527968,1,35.0,52.0,-2600000.0
2023-01-27,KR,43.22,0.2339275353837897,1,45.0,49.0,-5710000.0
2023-07-21,KSS,22.61,0.1528621947176483,0,25.0,27.0,-3040000.0
2023-05-09,KSS,17.56,0.1217427340037573,1,21.0,29.0,-3040000.0
2023-01-31,KSS,27.76,0.1967454966847165,0,31.0,37.0,-3040000.0
2022-05-25,WMT,39.79,0.1964269476948218,1,44.0,48.0,-18360000.0
2022-11-09,KR,45.86,0.2495573218844279,0,47.0,49.0,-5710000.0
2021-08-13,KR,40.08,0.2410320155775936,1,42.0,35.0,-5440000.0
2023-04-05,KR,46.38,0.2324260410905313,1,49.0,47.0,-5350000.0
2021-02-22,KR,31.14,0.1906419719542936,1,34.0,33.0,-5440000.0
2023-03-28,KR,47.21,0.2365851421171201,1,48.0,48.0,-5350000.0
2021-03-16,KR,33.21,0.2032984648824888,1,35.0,33.0,-5440000.0
2021-02-05,KR,30.57,0.188144726712856,1,35.0,33.0,-5440000.0
2021-10-29,KR,37.47,0.2241153828737037,1,40.0,37.0,-5440000.0
2021-03-04,KR,31.61,0.1934797506377454,1,33.0,33.0,-5440000.0
2022-07-25,KSS,24.01,0.1892615653784799,1,29.0,50.0,-2600000.0
2022-07-25,KR,43.37,0.2373546646553724,1,47.0,48.0,-5710000.0
2022-11-09,KR,45.86,0.2495573218844279,0,47.0,49.0,-5710000.0
2022-12-30,KR,42.77,0.2314870039452309,1,45.0,49.0,-5710000.0
2023-01-17,KSS,25.77,0.1700972572428343,1,27.0,38.0,-2600000.0
2021-05-28,KR,34.45,0.2082075201059638,1,37.0,34.0,-5440000.0
2023-07-25,KSS,23.62,0.1597303569455188,0,25.0,26.0,-3040000.0
2022-12-01,KSS,26.81,0.1800030875315185,0,32.0,42.0,-2600000.0
2021-05-24,KR,34.1,0.206068016120998,1,37.0,34.0,-5440000.0
2023-08-08,KSS,25.77,0.1742568239584484,0,28.0,26.0,-3040000.0
2023-02-01,KSS,28.47,0.2017902530666372,0,32.0,37.0,-3040000.0
2021-08-04,KR,39.06,0.2360210720161814,1,41.0,35.0,-5440000.0
2023-08-03,KSS,26.0,0.1758371090728257,0,28.0,26.0,-3040000.0
2023-08-01,KSS,25.83,0.1746822853353961,0,27.0,26.0,-3040000.0
2021-05-18,KR,34.66,0.2111307340488158,1,37.0,34.0,-5440000.0
2021-07-27,KR,37.3,0.2253798547902609,1,40.0,35.0,-5440000.0
2022-07-15,KSS,23.4,0.1844908145937323,1,28.0,51.0,-2600000.0
2023-08-28,KSS,23.17,0.1566913471101779,0,27.0,26.0,-3040000.0
2023-08-08,KSS,25.77,0.1742568239584484,0,28.0,26.0,-3040000.0
2021-10-08,KR,36.95,0.2210353363824359,1,40.0,37.0,-5440000.0
2022-06-10,WMT,39.25,0.1937996417310049,1,42.0,48.0,-18360000.0
2023-09-05,KSS,23.0,0.1525582937341142,0,26.0,26.0,-3040000.0
2022-08-04,KR,44.31,0.2424953585518681,1,46.0,48.0,-5710000.0
2022-06-03,WMT,40.42,0.19953194565206,1,42.0,48.0,-18360000.0
2023-08-14,KSS,24.97,0.1688473864515416,0,28.0,26.0,-3040000.0
2023-05-05,VLO,102.19,0.2172563115492989,1,113.0,123.0,-4570000.0
2022-06-29,WMT,39.32,0.1941340261263998,1,41.0,47.0,-18360000.0
2023-07-17,VLO,109.56,0.2249921477693428,1,115.0,123.0,-4570000.0
2023-08-11,KSS,25.01,0.1691512874350757,0,28.0,26.0,-3040000.0
2023-06-23,KSS,19.28,0.1303735219361255,1,23.0,27.0,-3040000.0
2023-08-24,KSS,23.06,0.1559619847496961,0,27.0,26.0,-3040000.0
2022-12-21,KR,42.66,0.2308638895335344,1,45.0,49.0,-5710000.0
2023-08-11,KSS,25.01,0.1691512874350757,0,28.0,26.0,-3040000.0
2023-07-31,KSS,25.57,0.1729196596308984,0,27.0,26.0,-3040000.0
2023-04-03,KSS,20.95,0.145264670129296,1,22.0,32.0,-3040000.0
2022-07-25,KR,43.37,0.2373546646553724,1,47.0,48.0,-5710000.0
2023-05-19,KSS,16.66,0.115482373742955,1,20.0,28.0,-3040000.0
2022-09-21,KR,43.2,0.2350699118124855,1,48.0,48.0,-5710000.0
2023-06-30,VLO,113.02,0.2320954967315444,1,114.0,122.0,-4570000.0
2022-08-26,KSS,24.65,0.1805856018113518,1,31.0,48.0,-2600000.0
2023-09-14,KR,44.69,0.2220656558162122,1,46.0,47.0,-5350000.0
2022-06-30,KSS,29.58,0.2332439664488241,0,39.0,52.0,-2600000.0
2022-07-22,KR,43.88,0.2401067533070318,1,47.0,48.0,-5710000.0
2021-11-15,KR,40.14,0.2360019019079533,1,42.0,38.0,-5440000.0
2022-06-16,GPS,7.93,0.1957186562687462,1,10.0,19.0,-1620000.0
2022-09-19,GPS,8.64,0.2084463107378524,1,9.0,14.0,-1620000.0
2021-10-14,KR,36.63,0.2190753067970837,1,40.0,37.0,-5440000.0
2023-05-04,KSS,17.17,0.1190076251519504,1,22.0,29.0,-3040000.0
2022-07-11,GPS,7.95,0.1928566286742651,1,9.0,17.0,-1620000.0
2022-10-07,KSS,22.79,0.1641300879946483,1,26.0,46.0,-2600000.0
2022-06-30,KSS,29.58,0.2332439664488241,0,39.0,52.0,-2600000.0
2022-12-14,KSS,23.48,0.1549837904595276,1,28.0,41.0,-2600000.0
2021-08-02,KR,38.21,0.2308975229814789,1,40.0,35.0,-5440000.0
2023-05-05,GPS,8.24,0.2048687243852459,1,9.0,11.0,-700000.0
2023-05-08,GPS,8.03,0.1996702099769467,1,9.0,11.0,-700000.0
2023-08-28,GPS,10.06,0.2473174948770491,1,10.0,11.0,-700000.0
2021-02-01,KR,31.08,0.191266283264653,1,35.0,33.0,-5440000.0
2023-06-15,GPS,9.23,0.2294435194672131,1,9.0,11.0,-700000.0
2023-07-25,KSS,23.62,0.1597303569455188,0,25.0,26.0,-3040000.0
2023-02-13,KR,43.07,0.2170954012599657,1,45.0,49.0,-5350000.0
2023-05-12,GPS,7.51,0.1866739241803278,1,9.0,11.0,-700000.0
2022-01-25,KR,42.42,0.2493897266373832,1,48.0,40.0,-5440000.0
2022-08-17,GPS,10.04,0.2421655668866226,1,10.0,16.0,-1620000.0
2023-08-22,KSS,23.13,0.1563874461266438,0,28.0,26.0,-3040000.0
2022-09-09,GPS,9.01,0.2174235152969406,1,9.0,15.0,-1620000.0
2022-10-05,KSS,23.27,0.167651932280142,1,26.0,46.0,-2600000.0
2022-09-06,GPS,8.29,0.1999070185962807,1,10.0,15.0,-1620000.0
2023-05-18,KR,47.86,0.2385679693507264,1,49.0,47.0,-5350000.0
2022-05-24,KSS,29.63,0.2364462512221478,1,44.0,53.0,-2600000.0
2022-02-08,KR,42.81,0.2382440821536319,1,45.0,41.0,-5710000.0
2021-05-21,KR,34.09,0.2076686440550046,1,37.0,34.0,-5440000.0
2023-07-24,KSS,23.75,0.1605812796994143,0,25.0,26.0,-3040000.0
2023-08-24,GPS,9.21,0.2264107325819672,1,10.0,11.0,-700000.0
2022-11-16,KR,45.89,0.2483630192620097,0,47.0,49.0,-5710000.0
2023-04-10,GPS,9.48,0.2300717213114754,1,10.0,11.0,-700000.0
2023-05-30,KR,44.59,0.2228900969930796,1,49.0,47.0,-5350000.0
2021-02-05,KR,30.57,0.188144726712856,1,35.0,33.0,-5440000.0
2023-02-03,KSS,34.76,0.2112719637529008,0,33.0,37.0,-3040000.0
2022-02-09,KR,44.95,0.2364114353678347,1,45.0,41.0,-5710000.0
2022-06-23,KR,47.73,0.2478437572450104,0,49.0,47.0,-5710000.0
2022-02-15,KR,46.41,0.2430089637894523,1,45.0,41.0,-5710000.0
2023-06-09,KR,46.17,0.2239085243292098,1,46.0,47.0,-5350000.0
2023-06-12,KSS,23.43,0.1424080008840756,0,21.0,27.0,-3040000.0
2023-07-10,KSS,24.06,0.1462371532766051,0,23.0,27.0,-3040000.0
2021-10-04,KR,39.25,0.2219313499071684,1,40.0,37.0,-5440000.0
2022-06-27,KSS,37.68,0.246249163793547,0,40.0,52.0,-2600000.0
2022-11-16,KSS,29.8,0.1686821386301651,0,29.0,43.0,-2600000.0
2022-11-16,KR,47.83,0.2483630192620097,0,47.0,49.0,-5710000.0
2023-01-18,KSS,30.15,0.170663304687902,0,28.0,38.0,-2600000.0
2022-08-08,KSS,31.46,0.1910296917614367,0,29.0,49.0,-2600000.0
2022-08-08,KR,47.09,0.2445204803898816,1,47.0,48.0,-5710000.0
2022-08-05,GPS,9.74,0.2132633473305339,1,9.0,16.0,-1620000.0
2022-08-05,KSS,30.55,0.1855040395204034,0,29.0,50.0,-2600000.0
2022-07-22,KSS,30.26,0.1977574229403592,0,29.0,51.0,-2600000.0
2023-01-23,KSS,32.67,0.1849277003036072,0,29.0,38.0,-2600000.0
2022-10-18,GPS,10.17,0.2226784643071385,1,10.0,13.0,-1620000.0
2022-10-18,KSS,28.92,0.175606442649102,0,27.0,45.0,-2600000.0
2021-11-10,KR,42.07,0.2349507917100635,1,42.0,38.0,-5440000.0
2023-04-17,GPS,9.54,0.2199282786244877,1,10.0,11.0,-700000.0
2023-04-17,KSS,23.34,0.1418609791137142,0,23.0,30.0,-3040000.0
2022-08-31,KSS,28.42,0.1725703699891936,0,29.0,48.0,-2600000.0
2022-08-31,KR,47.94,0.2489342074727314,0,49.0,48.0,-5710000.0
2023-09-15,KSS,22.8,0.138578848491546,0,24.0,26.0,-3040000.0
2023-09-15,KR,46.32,0.2246359724264457,1,46.0,47.0,-5350000.0
2023-02-10,KSS,31.98,0.1943750690684053,0,33.0,37.0,-3040000.0
2023-07-25,KSS,26.28,0.1597303569455188,0,25.0,26.0,-3040000.0
2022-07-29,KSS,29.14,0.1904379148870478,0,29.0,50.0,-2600000.0
2023-04-05,KR,48.06,0.2324260410905313,1,49.0,47.0,-5350000.0
2022-11-07,KSS,26.85,0.1519837390006689,0,29.0,43.0,-2600000.0
2022-11-07,KR,46.85,0.2432742515664887,0,46.0,49.0,-5710000.0
2023-03-23,KSS,21.66,0.1316499060669687,1,23.0,33.0,-3040000.0
2022-07-20,KSS,30.4,0.1986723614470231,0,29.0,51.0,-2600000.0
2022-09-16,KSS,28.74,0.174513456491535,0,29.0,47.0,-2600000.0
2023-02-14,KSS,33.56,0.2039783401480826,0,34.0,36.0,-3040000.0
2022-07-15,KSS,28.23,0.1844908145937323,0,28.0,51.0,-2600000.0
2022-07-15,KR,47.75,0.2479476096542121,0,48.0,47.0,-5710000.0
2022-10-20,GPS,9.72,0.2128254349130174,1,10.0,13.0,-1620000.0
2022-10-20,KSS,28.3,0.1718417125508156,0,28.0,45.0,-2600000.0
2022-10-20,KR,42.17,0.2189727895103272,1,44.0,49.0,-5710000.0
2022-10-05,KSS,27.61,0.167651932280142,0,26.0,46.0,-2600000.0
2023-08-10,KSS,27.86,0.1693336280251961,0,29.0,26.0,-3040000.0
2022-07-14,KSS,26.96,0.176191015283281,0,29.0,51.0,-2600000.0
2023-07-24,KSS,26.42,0.1605812796994143,0,25.0,26.0,-3040000.0
2023-07-24,KR,48.74,0.2363721350618516,1,47.0,47.0,-5350000.0
2022-09-12,KSS,30.91,0.1876900118355375,0,29.0,47.0,-2600000.0
2023-09-19,KSS,21.82,0.1326223892142778,1,23.0,26.0,-3040000.0
2022-10-28,KSS,30.49,0.1851397108012144,0,29.0,44.0,-2600000.0
2022-10-28,KR,46.77,0.2428588419586911,0,44.0,49.0,-5710000.0
2023-06-26,KR,46.65,0.2262363582403647,1,46.0,47.0,-5350000.0
2023-06-14,KSS,23.09,0.1403414741960437,0,22.0,27.0,-3040000.0
2023-08-31,KSS,26.64,0.1619184440269643,0,26.0,26.0,-3040000.0
2022-09-29,KSS,25.34,0.1538681624041578,1,27.0,46.0,-2600000.0
2022-10-04,KSS,27.55,0.167287603560953,0,26.0,46.0,-2600000.0
2023-01-06,KSS,27.24,0.1541913240364328,0,25.0,40.0,-2600000.0
2022-12-23,KSS,24.98,0.1413986517779035,1,26.0,40.0,-2600000.0
2022-08-15,GPS,10.7,0.2342831433113377,1,10.0,16.0,-1620000.0
2022-08-15,KSS,33.06,0.2007451242731436,0,31.0,49.0,-2600000.0
2023-08-07,KSS,28.87,0.1754724278925848,0,28.0,26.0,-3040000.0
2023-08-07,KR,49.7,0.2410278028841614,1,49.0,47.0,-5350000.0
2023-01-13,KSS,28.83,0.1631914784130088,0,27.0,39.0,-2600000.0
2023-08-18,KSS,28.13,0.1709746933362802,0,28.0,26.0,-3040000.0
2022-11-21,KSS,30.93,0.1750784747594298,0,30.0,42.0,-2600000.0
2022-11-21,KR,48.12,0.2498688790902761,0,48.0,49.0,-5710000.0
2022-10-31,KSS,29.95,0.1695312097977666,0,29.0,43.0,-2600000.0
2022-10-31,KR,47.29,0.2455590044093757,0,45.0,49.0,-5710000.0
2023-05-15,KSS,20.41,0.1240523814786164,1,20.0,28.0,-3040000.0
2023-05-15,KR,49.07,0.2373105667147809,1,49.0,47.0,-5350000.0
2023-01-30,KSS,31.42,0.1778521072402614,0,31.0,37.0,-2600000.0
2023-08-15,KSS,27.39,0.1664769587799756,0,28.0,26.0,-3040000.0
2022-10-17,KSS,28.05,0.1703236762208614,0,27.0,45.0,-2600000.0
2023-02-07,KSS,34.55,0.2099955795668029,0,33.0,37.0,-3040000.0
2023-02-02,KSS,34.07,0.2070781301801304,0,32.0,37.0,-3040000.0
2022-11-30,KSS,32.08,0.181588020377708,0,32.0,42.0,-2600000.0
2021-02-26,KR,31.59,0.1828097027879666,1,33.0,33.0,-5440000.0
2023-06-15,GPS,9.71,0.2294435194672131,1,9.0,11.0,-700000.0
2023-06-15,KSS,23.72,0.1441706265885733,0,22.0,27.0,-3040000.0
2023-06-15,KR,45.94,0.2227931039134481,1,46.0,47.0,-5350000.0
2023-01-05,KSS,26.27,0.1487006638192765,1,25.0,40.0,-2600000.0
2022-08-19,KSS,29.89,0.1814964236093243,0,32.0,49.0,-2600000.0
2022-12-09,KR,46.47,0.2413010559294499,0,48.0,49.0,-5710000.0
2022-07-08,KSS,29.17,0.1906339731384758,0,33.0,52.0,-2600000.0
2022-05-25,GPS,10.65,0.2344661067786442,1,11.0,20.0,-1620000.0
2023-06-20,GPS,8.95,0.2114850153048155,1,9.0,11.0,-700000.0
2023-06-07,KSS,21.99,0.1336556525582937,1,20.0,27.0,-3040000.0
2023-07-19,GPS,9.37,0.2214094517802254,1,9.0,11.0,-700000.0
2023-07-19,KSS,25.71,0.1562658857332302,0,25.0,27.0,-3040000.0
2023-07-19,KR,46.98,0.2278367440475387,1,47.0,47.0,-5350000.0
2022-10-19,KSS,28.49,0.1729954201615808,0,27.0,45.0,-2600000.0
2021-06-15,KR,37.33,0.2132184636673761,1,38.0,35.0,-5440000.0
2021-10-29,KR,39.64,0.2241153828737037,1,40.0,37.0,-5440000.0
2023-07-07,KSS,24.21,0.1471488562272074,0,23.0,27.0,-3040000.0
2023-07-07,KR,47.17,0.2287581783107825,1,47.0,47.0,-5350000.0
2023-05-01,KR,49.28,0.2383261611515061,1,48.0,47.0,-5350000.0
2022-11-04,KSS,27.1,0.1533988576133381,0,29.0,43.0,-2600000.0
2022-11-14,KSS,31.45,0.1780219214737817,0,28.0,43.0,-2600000.0
2022-11-14,KR,46.56,0.2417683917382223,0,47.0,49.0,-5710000.0
2023-07-21,KSS,25.15,0.1528621947176483,0,25.0,27.0,-3040000.0
2022-07-25,KSS,28.96,0.1892615653784799,0,29.0,50.0,-2600000.0
2022-07-25,KR,45.71,0.2373546646553724,1,47.0,48.0,-5710000.0
2023-06-16,KSS,23.07,0.1402199138026301,0,22.0,27.0,-3040000.0
2023-05-26,KSS,20.03,0.1217427340037573,1,20.0,28.0,-3040000.0
2022-09-09,KSS,30.71,0.1864755827715741,0,29.0,47.0,-2600000.0
2022-09-30,KSS,25.15,0.1527144547933926,1,27.0,46.0,-2600000.0
2023-07-11,GPS,9.58,0.2263716700819672,1,9.0,11.0,-700000.0
2023-07-11,KSS,25.23,0.1533484362913029,0,24.0,27.0,-3040000.0
2022-12-08,KSS,27.1,0.1533988576133381,0,30.0,41.0,-2600000.0
2022-12-08,KR,47.46,0.2464417498259457,0,48.0,49.0,-5710000.0
2022-08-26,KSS,29.74,0.1805856018113518,0,31.0,48.0,-2600000.0
2023-07-14,KSS,24.74,0.1503702066526688,0,24.0,27.0,-3040000.0
2022-02-02,KR,43.9,0.2309134950104432,1,45.0,41.0,-5710000.0
2022-11-28,KSS,31.31,0.1772294550506869,0,31.0,42.0,-2600000.0
2021-07-22,KR,39.16,0.2236907726833612,1,39.0,35.0,-5440000.0
2023-07-12,KSS,24.97,0.1517681511769256,0,24.0,27.0,-3040000.0
2023-03-30,KSS,22.88,0.1390650900652005,1,22.0,32.0,-3040000.0
2022-07-18,GPS,8.86,0.1950581883623275,1,9.0,17.0,-1620000.0
2022-07-18,KSS,28.94,0.1891308598775279,0,28.0,51.0,-2600000.0
2022-07-18,KR,47.53,0.2468052332327686,0,48.0,48.0,-5710000.0
2023-08-17,KSS,27.17,0.1651397944524257,0,28.0,26.0,-3040000.0
2023-06-13,GPS,9.75,0.2303887038934426,1,9.0,11.0,-700000.0
2023-06-13,KSS,23.28,0.1414962979334733,0,21.0,27.0,-3040000.0
2022-11-08,KSS,28.82,0.163134873668502,0,29.0,43.0,-2600000.0
2022-11-08,KR,47.12,0.2446762589928057,0,47.0,49.0,-5710000.0
2022-02-25,KR,46.46,0.2432707704803899,1,45.0,41.0,-5710000.0
2021-07-16,KR,38.8,0.2216075714350405,1,38.0,35.0,-5440000.0
2023-08-30,KSS,26.84,0.1631340479611006,0,27.0,26.0,-3040000.0
2021-07-08,KR,37.34,0.2132747664115684,1,38.0,35.0,-5440000.0
2023-09-01,KSS,26.43,0.1606420598961211,0,26.0,26.0,-3040000.0
2022-10-27,KSS,30.13,0.1829537384860803,0,29.0,44.0,-2600000.0
2022-10-27,KR,45.68,0.2371988860524483,0,44.0,49.0,-5710000.0
2023-03-13,GPS,10.37,0.2390624999359631,1,12.0,11.0,-700000.0
2023-08-28,GPS,10.41,0.2473174948770491,1,10.0,11.0,-700000.0
2023-08-28,KSS,25.78,0.1566913471101779,0,27.0,26.0,-3040000.0
2023-07-18,KSS,25.19,0.1531053155044756,0,25.0,27.0,-3040000.0
2022-08-12,KSS,33.18,0.2014737817115216,0,31.0,49.0,-2600000.0
2023-09-13,KSS,22.45,0.1364515416068074,0,25.0,26.0,-3040000.0
2023-08-24,KSS,25.66,0.1559619847496961,0,27.0,26.0,-3040000.0
2023-05-11,KSS,20.18,0.1226544369543596,1,21.0,29.0,-3040000.0
2021-06-02,KR,37.41,0.213668885568084,1,37.0,34.0,-5440000.0
2022-05-23,KSS,38.24,0.2499089178202027,0,45.0,53.0,-2600000.0
2023-08-03,KSS,28.93,0.1758371090728257,0,28.0,26.0,-3040000.0
2023-08-03,KR,49.4,0.2395729066896895,1,49.0,47.0,-5350000.0
2023-03-29,KR,49.04,0.2371654817952488,1,48.0,48.0,-5350000.0
2022-06-22,GPS,8.71,0.1917558488302339,1,9.0,19.0,-1620000.0
2021-08-16,KR,43.04,0.2433236728101556,1,43.0,36.0,-5440000.0
2022-11-11,KSS,31.23,0.1767766170946328,0,28.0,43.0,-2600000.0
2022-11-11,KR,47.1,0.2445724065908563,0,47.0,49.0,-5710000.0
2021-02-24,KR,32.12,0.1858745037660945,1,34.0,33.0,-5440000.0
2022-12-05,KSS,29.49,0.1669273915504554,0,32.0,41.0,-2600000.0
2022-12-05,KR,46.07,0.2392240078904618,0,48.0,49.0,-5710000.0
2022-09-19,KSS,29.33,0.1780960222302269,0,29.0,46.0,-2600000.0
2022-09-19,KR,47.45,0.246389823624971,0,49.0,48.0,-5710000.0
2023-07-28,KSS,28.23,0.1715824953033484,0,26.0,26.0,-3040000.0
2023-07-17,KSS,25.2,0.1531660957011824,0,25.0,27.0,-3040000.0
2021-03-22,KR,35.5,0.2053984211082431,1,35.0,33.0,-5440000.0
2023-09-14,KSS,22.76,0.1383357277047187,0,24.0,26.0,-3040000.0
2022-07-19,KSS,29.6,0.1934441414089435,0,28.0,51.0,-2600000.0
2022-02-22,KR,45.04,0.235835460663727,1,45.0,41.0,-5710000.0
2023-08-21,KSS,28.7,0.1744391645485689,0,28.0,26.0,-3040000.0
2022-06-10,GPS,9.47,0.2084877024595081,1,11.0,20.0,-1620000.0
2023-09-08,KSS,24.19,0.1470272958337938,0,25.0,26.0,-3040000.0
2023-05-03,GPS,8.71,0.2058139088114754,1,9.0,11.0,-700000.0
2023-05-03,KR,48.94,0.2366818653968082,1,48.0,47.0,-5350000.0
2022-12-29,KSS,25.08,0.1419646992229712,1,25.0,40.0,-2600000.0
2023-08-23,KSS,27.03,0.1642888716985302,0,27.0,26.0,-3040000.0
2022-10-12,KR,46.04,0.2390682292875377,0,44.0,49.0,-5710000.0
2022-07-06,KSS,27.37,0.1788704780527968,0,35.0,52.0,-2600000.0
2023-05-25,KSS,19.67,0.1195546469223118,1,20.0,28.0,-3040000.0
2022-06-21,GPS,8.82,0.1941775644871025,1,9.0,19.0,-1620000.0
2022-09-21,KSS,27.9,0.1694128544228889,0,29.0,46.0,-2600000.0
2023-02-08,KSS,33.14,0.2014255718863963,0,33.0,37.0,-3040000.0
2023-08-08,KSS,28.67,0.1742568239584484,0,28.0,26.0,-3040000.0
2022-12-07,KSS,27.47,0.1554932331600885,0,31.0,41.0,-2600000.0
2022-12-07,KR,46.94,0.243741587375261,0,48.0,49.0,-5710000.0
2023-01-19,KSS,30.23,0.1711161426439561,0,28.0,38.0,-2600000.0
2023-01-17,KSS,30.05,0.1700972572428343,0,27.0,38.0,-2600000.0
2023-01-20,KSS,30.76,0.1741161941028148,0,29.0,38.0,-2600000.0
2022-11-10,KSS,29.37,0.1662481346163742,0,28.0,43.0,-2600000.0
2022-11-10,KR,48.11,0.2498169528893014,0,47.0,49.0,-5710000.0
2023-02-22,KSS,29.68,0.1803956238258371,0,32.0,36.0,-3040000.0
2023-08-04,KSS,29.1,0.1768703724168416,0,28.0,26.0,-3040000.0
2023-09-07,KSS,23.84,0.1448999889490551,0,26.0,26.0,-3040000.0
2021-05-10,KR,38.12,0.2205521592778759,1,37.0,34.0,-5440000.0
2021-02-04,KR,32.63,0.1898473939229271,1,35.0,33.0,-5440000.0
2022-11-29,KSS,32.4,0.1833993722019245,0,32.0,42.0,-2600000.0
2022-11-22,KSS,32.23,0.1824370914938506,0,31.0,42.0,-2600000.0
2022-11-22,KR,48.08,0.2496611742863773,0,48.0,49.0,-5710000.0
2022-10-07,KSS,27.03,0.1641300879946483,0,26.0,46.0,-2600000.0
2023-02-21,KSS,29.21,0.1775389545806166,0,33.0,36.0,-3040000.0
2022-10-14,KSS,26.98,0.1638264807286574,0,27.0,45.0,-2600000.0
2022-09-02,KSS,29.97,0.1819821952349097,0,29.0,48.0,-2600000.0
2023-07-20,KSS,25.62,0.1557188639628688,0,25.0,27.0,-3040000.0
2023-09-12,KSS,23.45,0.1425295612774892,0,25.0,26.0,-3040000.0
2022-06-28,KSS,36.82,0.2406288272526115,0,40.0,52.0,-2600000.0
